ticket_id,account_id,subject,category,status,priority,created_at,resolved_at,csat_score
750,174,Usually character particularly buy majority southern man article.,onboarding,closed,high,2026-05-17 22:50:29,2026-05-18 04:50:29,5.0
751,340,North development movement fall.,billing,resolved,low,2026-05-17 22:57:08,2026-05-24 18:57:08,5.0
752,437,Himself factor member rather few drug.,onboarding,resolved,low,2026-05-17 22:52:54,2026-05-20 21:52:54,4.0
753,248,Manager yard company technology.,onboarding,closed,high,2026-05-17 22:49:21,2026-05-18 01:49:21,2.0
754,24,Responsibility begin result hour thing.,billing,resolved,low,2026-05-17 22:45:11,2026-05-24 13:45:11,4.0
755,2,Month across former way home sometimes well.,onboarding,open,medium,2026-05-17 22:57:12,,
756,248,Speech nice student with chair professor economic more.,onboarding,resolved,high,2026-05-17 23:01:47,2026-05-18 10:01:47,2.0
757,135,Article remember money race see line.,feature_request,resolved,critical,2026-05-17 22:50:11,2026-05-18 06:50:11,5.0
758,137,Tree anything alone reality feeling poor.,onboarding,resolved,medium,2026-05-17 22:48:56,2026-05-19 20:48:56,4.0
759,74,Create medical though serve attention.,onboarding,in_progress,medium,2026-05-17 22:52:28,,
760,277,Thus agency camera cold along.,feature_request,resolved,low,2026-05-17 22:45:57,2026-05-24 18:45:57,2.0
761,164,Behavior trade specific past school parent own.,onboarding,closed,medium,2026-05-17 22:51:13,2026-05-20 08:51:13,5.0
762,95,Seem piece raise do Congress us front.,feature_request,in_progress,low,2026-05-17 22:48:23,,
763,187,Effect born market then people character behind.,billing,open,high,2026-05-17 22:49:32,,
764,417,Order TV growth report require present why.,billing,resolved,medium,2026-05-17 22:58:17,2026-05-20 19:58:17,4.0
765,181,Factor also without air sister.,onboarding,resolved,critical,2026-05-17 22:49:08,2026-05-18 06:49:08,5.0
766,471,Visit exactly green question data.,feature_request,open,high,2026-05-17 22:40:37,,
767,207,Catch peace remember American.,feature_request,resolved,medium,2026-05-17 22:41:58,2026-05-18 18:41:58,3.0
768,264,Treat parent happen from across accept individual region.,technical,closed,medium,2026-05-17 22:42:12,2026-05-19 13:42:12,5.0
769,276,Young hundred name know they respond.,billing,resolved,high,2026-05-17 22:55:55,2026-05-18 09:55:55,5.0
770,480,Recognize determine young imagine.,technical,resolved,medium,2026-05-17 22:47:26,2026-05-19 20:47:26,4.0
771,248,Nor attention her significant national return institution apply.,technical,resolved,medium,2026-05-17 22:41:21,2026-05-19 09:41:21,2.0
772,389,Current it would heavy market factor writer.,onboarding,resolved,low,2026-05-17 22:43:47,2026-05-24 01:43:47,4.0
773,454,Until area goal view.,feature_request,resolved,low,2026-05-17 22:52:45,2026-05-21 09:52:45,5.0
774,359,Thousand exactly beyond knowledge quickly for.,billing,resolved,high,2026-05-17 22:55:12,2026-05-18 08:55:12,3.0
775,184,Want rather central model follow heart.,feature_request,resolved,high,2026-05-17 22:43:45,2026-05-18 07:43:45,3.0
776,324,Theory skin fish.,technical,resolved,low,2026-05-17 22:57:09,2026-05-20 13:57:09,4.0
777,492,Sell thought turn available herself great.,feature_request,closed,medium,2026-05-17 22:52:21,2026-05-20 16:52:21,4.0
778,293,Represent skill throughout Mrs popular throw travel body.,feature_request,resolved,medium,2026-05-17 22:43:07,2026-05-20 18:43:07,4.0
779,77,Away long ago campaign yard enjoy actually.,feature_request,closed,low,2026-05-17 22:55:02,2026-05-23 19:55:02,4.0
780,134,Discussion admit between material short.,technical,in_progress,low,2026-05-17 23:02:58,,
781,199,One cold reason why.,technical,resolved,medium,2026-05-17 22:50:46,2026-05-19 15:50:46,3.0
782,414,Recently watch above attorney head event probably.,billing,closed,low,2026-05-17 22:56:14,2026-05-21 22:56:14,4.0
783,400,Discuss teach reach debate require opportunity.,feature_request,resolved,medium,2026-05-17 22:58:57,2026-05-19 13:58:57,4.0
784,18,Too professional bad skin idea between forget.,onboarding,resolved,medium,2026-05-17 22:52:49,2026-05-20 09:52:49,3.0
785,500,What member across administration special treatment table.,billing,open,medium,2026-05-17 22:40:46,,
786,89,Question season continue thing.,technical,resolved,critical,2026-05-17 22:42:38,2026-05-18 04:42:38,5.0
787,367,Huge fine arm her when.,feature_request,resolved,medium,2026-05-17 22:42:36,2026-05-19 18:42:36,4.0
788,488,Crime parent floor I box always history.,billing,resolved,medium,2026-05-17 22:57:17,2026-05-19 02:57:17,1.0
789,111,Often it cover give democratic want kind.,technical,resolved,medium,2026-05-17 22:46:38,2026-05-19 06:46:38,3.0
790,209,Receive probably even consumer especially.,feature_request,closed,high,2026-05-17 22:50:51,2026-05-18 15:50:51,5.0
791,62,Crime sign city according.,billing,closed,low,2026-05-17 22:53:09,2026-05-22 11:53:09,5.0
792,204,Window market summer hold yourself maybe.,technical,resolved,low,2026-05-17 22:49:04,2026-05-20 18:49:04,3.0
793,321,Its everyone machine issue couple position phone.,onboarding,resolved,medium,2026-05-17 22:50:21,2026-05-19 19:50:21,1.0
794,120,Can brother federal lot lay.,feature_request,open,medium,2026-05-17 22:45:15,,
795,196,Newspaper idea art rock she focus paper.,onboarding,open,low,2026-05-17 22:48:21,,
796,27,Compare attorney generation likely.,onboarding,resolved,medium,2026-05-17 22:43:49,2026-05-19 20:43:49,5.0
797,172,Benefit increase space woman.,technical,closed,low,2026-05-17 23:01:03,2026-05-19 05:01:03,4.0
798,75,Either debate do society.,billing,in_progress,high,2026-05-17 22:53:55,,
799,286,Building imagine evening second join national amount.,feature_request,resolved,low,2026-05-17 22:57:27,2026-05-24 17:57:27,2.0
800,148,Happen kid city paper six important under.,technical,resolved,low,2026-05-17 22:48:54,2026-05-23 16:48:54,5.0
801,447,Pick matter follow hotel control someone defense.,billing,resolved,medium,2026-05-17 23:03:13,2026-05-20 06:03:13,5.0
802,474,Major individual administration occur send tonight play.,billing,resolved,medium,2026-05-17 22:43:32,2026-05-20 17:43:32,3.0
803,79,Try offer quality career reach.,feature_request,open,low,2026-05-17 23:01:23,,
804,276,Quickly history another per phone.,technical,resolved,critical,2026-05-17 22:48:58,2026-05-18 05:48:58,4.0
805,258,Close increase firm policy side base.,technical,in_progress,medium,2026-05-17 23:02:00,,
806,306,Fight they fight class difference level kid.,onboarding,in_progress,high,2026-05-17 22:52:15,,
807,376,Room water and political than power.,onboarding,resolved,critical,2026-05-17 22:52:14,2026-05-17 23:52:14,3.0
808,294,Very least especially.,technical,closed,medium,2026-05-17 22:52:25,2026-05-18 09:52:25,3.0
809,67,Picture return glass bed time.,feature_request,resolved,medium,2026-05-17 22:44:15,2026-05-20 16:44:15,1.0
810,113,Majority turn brother son continue.,billing,in_progress,high,2026-05-17 22:45:30,,
811,497,People service leg ready do scene usually.,billing,closed,low,2026-05-17 22:44:39,2026-05-20 05:44:39,4.0
812,148,Make chair wonder miss consumer.,onboarding,resolved,low,2026-05-17 22:47:29,2026-05-24 15:47:29,3.0
813,451,Real especially suddenly next American significant fear.,billing,resolved,high,2026-05-17 22:46:44,2026-05-18 21:46:44,4.0
814,285,Marriage property very live.,technical,in_progress,critical,2026-05-17 22:40:25,,
815,439,Two water final walk money value summer.,onboarding,resolved,high,2026-05-17 22:43:56,2026-05-18 06:43:56,4.0
816,433,Different chance race activity represent less else.,technical,resolved,low,2026-05-17 22:41:10,2026-05-22 03:41:10,5.0
817,422,Course result find table her.,feature_request,closed,medium,2026-05-17 22:41:45,2026-05-20 16:41:45,4.0
818,92,Economic me practice music something call tough.,technical,open,high,2026-05-17 22:51:48,,
819,294,Strategy arm happen speech turn positive sport.,technical,in_progress,medium,2026-05-17 23:01:22,,
820,434,Enter information bring home collection arm.,feature_request,resolved,low,2026-05-17 22:50:18,2026-05-19 03:50:18,2.0
821,2,Possible go employee find western some.,billing,resolved,high,2026-05-17 22:54:44,2026-05-18 15:54:44,4.0
822,74,Their should despite paper past test.,technical,resolved,low,2026-05-17 22:51:24,2026-05-23 06:51:24,3.0
823,110,Prepare view sign both.,technical,in_progress,high,2026-05-17 22:45:31,,
824,372,Its whatever cultural other cost.,technical,resolved,low,2026-05-17 22:58:55,2026-05-18 22:58:55,3.0
825,255,Life find tell grow television indicate question.,onboarding,resolved,critical,2026-05-17 22:44:26,2026-05-18 04:44:26,4.0
826,299,Actually great specific shoulder.,billing,closed,low,2026-05-17 22:46:18,2026-05-21 02:46:18,2.0
827,456,Easy difficult century keep ago decision physical size.,billing,resolved,medium,2026-05-17 23:00:51,2026-05-19 10:00:51,5.0
828,320,Take offer themselves study same hundred.,technical,resolved,high,2026-05-17 22:45:53,2026-05-18 22:45:53,1.0
829,490,Scientist know fall fish.,billing,resolved,low,2026-05-17 22:45:43,2026-05-23 23:45:43,4.0
830,404,Truth national cut science will traditional painting.,technical,resolved,low,2026-05-17 22:44:48,2026-05-20 14:44:48,3.0
831,14,First series account.,feature_request,resolved,low,2026-05-17 22:42:19,2026-05-24 07:42:19,4.0
832,395,Wear require anyone involve adult.,billing,resolved,medium,2026-05-17 22:55:18,2026-05-20 03:55:18,5.0
833,128,Themselves business than television hotel each.,billing,resolved,high,2026-05-17 22:45:00,2026-05-18 22:45:00,3.0
834,272,Skin identify build themselves parent anyone.,technical,resolved,high,2026-05-17 22:40:23,2026-05-18 04:40:23,5.0
835,117,Although generation attack option guy Mrs join southern.,billing,open,low,2026-05-17 22:50:45,,
836,233,Nice break food crime plan economy attorney produce.,technical,closed,medium,2026-05-17 23:00:18,2026-05-20 03:00:18,2.0
837,407,Agency purpose blood.,billing,resolved,medium,2026-05-17 22:51:08,2026-05-19 22:51:08,5.0
838,51,Social could popular relate sure seat.,technical,closed,high,2026-05-17 22:44:31,2026-05-18 12:44:31,3.0
839,454,Sit camera less take difficult another.,billing,closed,medium,2026-05-17 22:59:18,2026-05-19 21:59:18,5.0
840,253,Two blood listen fact medical involve.,onboarding,closed,medium,2026-05-17 22:59:39,2026-05-19 18:59:39,4.0
841,490,Customer identify trial.,onboarding,resolved,critical,2026-05-17 22:54:12,2026-05-18 04:54:12,4.0
842,55,Would education outside four.,technical,closed,low,2026-05-17 22:51:09,2026-05-23 11:51:09,2.0
843,401,Standard president recent action beyond financial majority that.,onboarding,in_progress,low,2026-05-17 23:01:40,,
844,177,Kind week computer than theory son.,billing,resolved,high,2026-05-17 22:51:24,2026-05-18 19:51:24,4.0
845,6,You cold else such live particularly.,feature_request,resolved,critical,2026-05-17 22:40:25,2026-05-18 02:40:25,5.0
846,49,Require whose general reveal cause.,feature_request,resolved,high,2026-05-17 22:50:56,2026-05-18 09:50:56,2.0
847,148,Black scene full resource generation none.,onboarding,closed,low,2026-05-17 22:57:36,2026-05-19 01:57:36,5.0
848,184,Stock force view stay.,onboarding,resolved,medium,2026-05-17 22:45:05,2026-05-18 20:45:05,5.0
849,93,Former argue your sort defense.,onboarding,in_progress,low,2026-05-17 22:49:16,,
850,402,Day official crime role strong.,onboarding,closed,low,2026-05-17 22:46:59,2026-05-19 20:46:59,4.0
851,436,Without turn conference hear technology wonder executive.,feature_request,in_progress,medium,2026-05-17 22:58:03,,
852,277,Institution attention impact may.,onboarding,resolved,critical,2026-05-17 22:41:08,2026-05-18 00:41:08,2.0
853,320,Present force trip audience perform travel.,onboarding,closed,high,2026-05-17 22:51:02,2026-05-18 06:51:02,3.0
854,9,Go evidence result prevent several start.,billing,resolved,high,2026-05-17 22:50:11,2026-05-18 15:50:11,4.0
855,188,Measure true add huge message tree long.,technical,resolved,high,2026-05-17 22:54:01,2026-05-18 19:54:01,3.0
856,51,Pretty huge nice training.,technical,resolved,medium,2026-05-17 22:56:51,2026-05-19 10:56:51,5.0
857,341,Usually ready usually staff affect.,billing,resolved,high,2026-05-17 23:00:46,2026-05-18 09:00:46,1.0
858,71,Cut easy happy inside.,technical,open,low,2026-05-17 23:02:18,,
859,96,Congress ok practice machine some however same.,onboarding,resolved,high,2026-05-17 22:42:28,2026-05-18 00:42:28,4.0
860,135,Democratic its as hour.,billing,resolved,medium,2026-05-17 22:45:16,2026-05-19 08:45:16,4.0
861,137,Religious would school particular history church wait.,billing,resolved,medium,2026-05-17 23:03:16,2026-05-18 19:03:16,4.0
862,479,Hour capital care each.,feature_request,closed,medium,2026-05-17 23:02:49,2026-05-20 17:02:49,5.0
863,277,Including realize single final.,feature_request,open,high,2026-05-17 22:58:24,,
864,478,Enough blue much fish tend effect.,technical,resolved,high,2026-05-17 22:52:18,2026-05-18 09:52:18,3.0
865,227,View test past news while this radio.,billing,in_progress,high,2026-05-17 22:40:30,,
866,60,Campaign same floor wall.,onboarding,resolved,high,2026-05-17 22:39:36,2026-05-18 21:39:36,5.0
867,133,Dark yourself body.,feature_request,resolved,medium,2026-05-17 22:53:50,2026-05-20 21:53:50,1.0
868,103,Nice wait less charge these question.,billing,resolved,low,2026-05-17 22:50:17,2026-05-22 00:50:17,5.0
869,200,Improve during clear blue.,feature_request,closed,medium,2026-05-17 22:59:18,2026-05-19 02:59:18,4.0
870,304,Natural dinner never get choice knowledge financial.,technical,resolved,medium,2026-05-17 23:03:10,2026-05-20 23:03:10,4.0
871,122,Mrs produce message character black assume likely music.,technical,resolved,high,2026-05-17 22:54:46,2026-05-18 07:54:46,4.0
872,139,Already because strong top city herself building.,billing,resolved,medium,2026-05-17 22:40:39,2026-05-18 11:40:39,3.0
873,443,Any foot notice final dream stop.,technical,closed,medium,2026-05-17 22:55:24,2026-05-19 08:55:24,3.0
874,391,Within small talk if.,technical,resolved,medium,2026-05-17 22:45:28,2026-05-19 11:45:28,4.0
875,232,Property travel vote place.,billing,open,high,2026-05-17 22:41:16,,
876,373,Owner foot race career positive project various expect.,billing,closed,medium,2026-05-17 22:58:06,2026-05-19 15:58:06,2.0
877,385,Draw report bad statement north job.,onboarding,resolved,high,2026-05-17 23:00:46,2026-05-18 12:00:46,5.0
878,238,Test job like admit argue run market.,technical,open,medium,2026-05-17 22:59:25,,
879,149,Camera appear age establish fish.,onboarding,closed,medium,2026-05-17 22:57:29,2026-05-20 02:57:29,5.0
880,452,Citizen positive site major.,billing,open,low,2026-05-17 22:56:50,,
881,49,Building various new.,onboarding,resolved,high,2026-05-17 22:59:18,2026-05-18 22:59:18,1.0
882,69,Type myself success involve cell tend else.,technical,resolved,medium,2026-05-17 22:49:02,2026-05-20 10:49:02,3.0
883,130,Ability sister hard institution just suggest magazine.,feature_request,closed,medium,2026-05-17 22:54:30,2026-05-20 05:54:30,3.0
884,230,Discover gun maintain health different medical.,billing,in_progress,high,2026-05-17 22:45:01,,
885,386,Lot trade animal common.,feature_request,resolved,low,2026-05-17 22:40:07,2026-05-20 22:40:07,4.0
886,197,Air catch cause miss cell one.,feature_request,open,high,2026-05-17 22:53:53,,
887,284,Lead allow truth inside put simple fear.,onboarding,resolved,medium,2026-05-17 23:02:01,2026-05-19 13:02:01,5.0
888,184,Industry oil weight vote deep.,feature_request,resolved,medium,2026-05-17 22:51:21,2026-05-20 16:51:21,5.0
889,94,Door well site future source almost on.,billing,resolved,high,2026-05-17 22:56:33,2026-05-18 13:56:33,2.0
890,6,Fire seem my foreign begin upon tend special.,feature_request,in_progress,low,2026-05-17 22:49:34,,
891,486,Risk experience development natural.,feature_request,resolved,high,2026-05-17 23:00:28,2026-05-18 12:00:28,4.0
892,269,Recent question significant trade those sense.,billing,resolved,high,2026-05-17 22:49:40,2026-05-18 09:49:40,4.0
893,500,None well turn bar.,onboarding,resolved,medium,2026-05-17 22:58:30,2026-05-20 20:58:30,5.0
